"20-30mM-CF20mM - RawData"
"Wavelength nm."	"Abs."
1310.00	0.0466
1311.00	0.0467
1312.00	0.0469
1313.00	0.0469
1314.00	0.0470
1315.00	0.0471
1316.00	0.0473
1317.00	0.0474
1318.00	0.0477
1319.00	0.0478
1320.00	0.0480
1321.00	0.0480
1322.00	0.0480
1323.00	0.0479
1324.00	0.0480
1325.00	0.0481
1326.00	0.0481
1327.00	0.0480
1328.00	0.0482
1329.00	0.0482
1330.00	0.0485
1331.00	0.0487
1332.00	0.0489
1333.00	0.0490
1334.00	0.0493
1335.00	0.0492
1336.00	0.0494
1337.00	0.0497
1338.00	0.0496
1339.00	0.0496
1340.00	0.0497
1341.00	0.0499
1342.00	0.0500
1343.00	0.0504
1344.00	0.0503
1345.00	0.0505
1346.00	0.0506
1347.00	0.0507
1348.00	0.0507
1349.00	0.0511
1350.00	0.0514
1351.00	0.0515
1352.00	0.0517
1353.00	0.0518
1354.00	0.0523
1355.00	0.0523
1356.00	0.0526
1357.00	0.0527
1358.00	0.0529
1359.00	0.0529
1360.00	0.0532
1361.00	0.0534
1362.00	0.0535
1363.00	0.0538
1364.00	0.0539
1365.00	0.0540
1366.00	0.0541
1367.00	0.0543
1368.00	0.0544
1369.00	0.0548
1370.00	0.0548
1371.00	0.0550
1372.00	0.0551
1373.00	0.0554
1374.00	0.0555
1375.00	0.0553
1376.00	0.0555
1377.00	0.0559
1378.00	0.0561
1379.00	0.0562
1380.00	0.0567
1381.00	0.0570
1382.00	0.0569
1383.00	0.0570
1384.00	0.0572
1385.00	0.0575
1386.00	0.0575
1387.00	0.0577
1388.00	0.0577
1389.00	0.0582
1390.00	0.0579
1391.00	0.0573
1392.00	0.0578
1393.00	0.0581
1394.00	0.0580
1395.00	0.0585
1396.00	0.0594
1397.00	0.0594
1398.00	0.0595
1399.00	0.0597
1400.00	0.0601
1401.00	0.0602
1402.00	0.0603
1403.00	0.0606
1404.00	0.0608
1405.00	0.0608
1406.00	0.0610
1407.00	0.0614
1408.00	0.0616
1409.00	0.0619
1410.00	0.0620
1411.00	0.0624
1412.00	0.0620
1413.00	0.0621
1414.00	0.0620
1415.00	0.0617
1416.00	0.0618
1417.00	0.0623
1418.00	0.0625
1419.00	0.0630
1420.00	0.0638
1421.00	0.0637
1422.00	0.0641
1423.00	0.0644
1424.00	0.0644
1425.00	0.0646
1426.00	0.0651
1427.00	0.0652
1428.00	0.0651
1429.00	0.0655
1430.00	0.0659
1431.00	0.0661
1432.00	0.0664
1433.00	0.0668
1434.00	0.0669
1435.00	0.0669
1436.00	0.0669
1437.00	0.0666
1438.00	0.0667
1439.00	0.0669
1440.00	0.0671
1441.00	0.0674
1442.00	0.0680
1443.00	0.0682
1444.00	0.0684
1445.00	0.0685
1446.00	0.0686
1447.00	0.0688
1448.00	0.0689
1449.00	0.0693
1450.00	0.0695
1451.00	0.0695
1452.00	0.0694
1453.00	0.0697
1454.00	0.0697
1455.00	0.0699
1456.00	0.0704
1457.00	0.0707
1458.00	0.0710
1459.00	0.0713
1460.00	0.0715
1461.00	0.0717
1462.00	0.0720
1463.00	0.0722
1464.00	0.0724
1465.00	0.0725
1466.00	0.0728
1467.00	0.0731
1468.00	0.0732
1469.00	0.0733
1470.00	0.0737
1471.00	0.0742
1472.00	0.0743
1473.00	0.0745
1474.00	0.0747
1475.00	0.0747
1476.00	0.0743
1477.00	0.0746
1478.00	0.0748
1479.00	0.0751
1480.00	0.0753
1481.00	0.0755
1482.00	0.0758
1483.00	0.0761
1484.00	0.0762
1485.00	0.0766
1486.00	0.0767
1487.00	0.0767
1488.00	0.0771
