"20-30mM-1_THF0mM - RawData"
"Wavelength nm."	"Abs."
898.00	0.0146
899.00	0.0146
900.00	0.0148
901.00	0.0147
902.00	0.0148
903.00	0.0151
904.00	0.0152
905.00	0.0154
906.00	0.0156
907.00	0.0159
908.00	0.0160
909.00	0.0160
910.00	0.0161
911.00	0.0161
912.00	0.0161
913.00	0.0162
914.00	0.0161
915.00	0.0163
916.00	0.0164
917.00	0.0165
918.00	0.0167
919.00	0.0171
920.00	0.0172
921.00	0.0173
922.00	0.0173
923.00	0.0173
924.00	0.0172
925.00	0.0172
926.00	0.0173
927.00	0.0174
928.00	0.0175
929.00	0.0177
930.00	0.0176
931.00	0.0176
932.00	0.0176
933.00	0.0177
934.00	0.0177
935.00	0.0182
936.00	0.0183
937.00	0.0185
938.00	0.0186
939.00	0.0188
940.00	0.0188
941.00	0.0189
942.00	0.0191
943.00	0.0192
944.00	0.0193
945.00	0.0193
946.00	0.0192
947.00	0.0193
948.00	0.0194
949.00	0.0195
950.00	0.0196
951.00	0.0199
952.00	0.0201
953.00	0.0202
954.00	0.0204
955.00	0.0205
956.00	0.0204
957.00	0.0205
958.00	0.0205
959.00	0.0205
960.00	0.0207
961.00	0.0207
962.00	0.0207
963.00	0.0209
964.00	0.0212
965.00	0.0212
966.00	0.0215
967.00	0.0216
968.00	0.0217
969.00	0.0224
970.00	0.0221
971.00	0.0218
972.00	0.0218
973.00	0.0217
974.00	0.0210
975.00	0.0215
976.00	0.0220
977.00	0.0223
978.00	0.0224
979.00	0.0225
980.00	0.0226
981.00	0.0225
982.00	0.0226
983.00	0.0227
984.00	0.0228
985.00	0.0229
986.00	0.0234
987.00	0.0233
988.00	0.0236
989.00	0.0236
990.00	0.0237
991.00	0.0237
992.00	0.0238
993.00	0.0239
994.00	0.0240
995.00	0.0241
996.00	0.0241
997.00	0.0243
998.00	0.0243
999.00	0.0245
1000.00	0.0246
1001.00	0.0242
1002.00	0.0238
1003.00	0.0236
1004.00	0.0236
1005.00	0.0237
1006.00	0.0241
1007.00	0.0247
1008.00	0.0251
1009.00	0.0251
1010.00	0.0253
1011.00	0.0256
1012.00	0.0253
1013.00	0.0251
1014.00	0.0250
1015.00	0.0250
1016.00	0.0248
1017.00	0.0251
1018.00	0.0254
1019.00	0.0256
1020.00	0.0258
1021.00	0.0260
1022.00	0.0260
1023.00	0.0262
1024.00	0.0264
1025.00	0.0261
1026.00	0.0262
1027.00	0.0261
1028.00	0.0262
1029.00	0.0262
1030.00	0.0265
1031.00	0.0265
1032.00	0.0265
1033.00	0.0264
1034.00	0.0266
1035.00	0.0264
1036.00	0.0264
1037.00	0.0266
1038.00	0.0266
1039.00	0.0266
1040.00	0.0267
1041.00	0.0269
1042.00	0.0270
1043.00	0.0272
1044.00	0.0272
1045.00	0.0275
1046.00	0.0275
1047.00	0.0276
1048.00	0.0275
1049.00	0.0275
1050.00	0.0273
1051.00	0.0273
1052.00	0.0272
1053.00	0.0274
1054.00	0.0274
1055.00	0.0277
1056.00	0.0279
1057.00	0.0281
1058.00	0.0287
1059.00	0.0289
1060.00	0.0288
1061.00	0.0290
1062.00	0.0288
1063.00	0.0281
1064.00	0.0281
1065.00	0.0283
1066.00	0.0281
1067.00	0.0285
1068.00	0.0291
1069.00	0.0290
1070.00	0.0290
1071.00	0.0291
1072.00	0.0288
1073.00	0.0285
1074.00	0.0288
1075.00	0.0286
1076.00	0.0288
1077.00	0.0290
1078.00	0.0291
1079.00	0.0290
1080.00	0.0292
1081.00	0.0293
1082.00	0.0293
1083.00	0.0294
1084.00	0.0295
1085.00	0.0295
1086.00	0.0294
1087.00	0.0297
1088.00	0.0296
1089.00	0.0298
1090.00	0.0298
1091.00	0.0301
1092.00	0.0302
1093.00	0.0301
1094.00	0.0300
1095.00	0.0300
1096.00	0.0300
1097.00	0.0299
1098.00	0.0303
1099.00	0.0306
1100.00	0.0308
1101.00	0.0307
1102.00	0.0307
