"20-30mM-CB20mM - RawData"
"Wavelength nm."	"Abs."
979.00	0.0959
980.00	0.0951
981.00	0.0946
982.00	0.0941
983.00	0.0935
984.00	0.0928
985.00	0.0924
986.00	0.0920
987.00	0.0912
988.00	0.0909
989.00	0.0902
990.00	0.0897
991.00	0.0890
992.00	0.0885
993.00	0.0880
994.00	0.0875
995.00	0.0872
996.00	0.0866
997.00	0.0861
998.00	0.0854
999.00	0.0848
1000.00	0.0841
1001.00	0.0834
1002.00	0.0830
1003.00	0.0826
1004.00	0.0820
1005.00	0.0816
1006.00	0.0813
1007.00	0.0807
1008.00	0.0802
1009.00	0.0796
1010.00	0.0792
1011.00	0.0786
1012.00	0.0782
1013.00	0.0778
1014.00	0.0772
1015.00	0.0766
1016.00	0.0760
1017.00	0.0758
1018.00	0.0753
1019.00	0.0750
1020.00	0.0746
1021.00	0.0742
1022.00	0.0736
1023.00	0.0731
1024.00	0.0727
1025.00	0.0722
1026.00	0.0717
1027.00	0.0713
1028.00	0.0709
1029.00	0.0702
1030.00	0.0698
1031.00	0.0693
1032.00	0.0688
1033.00	0.0683
1034.00	0.0682
1035.00	0.0679
1036.00	0.0674
1037.00	0.0670
1038.00	0.0665
1039.00	0.0660
1040.00	0.0656
1041.00	0.0654
1042.00	0.0651
1043.00	0.0647
1044.00	0.0641
1045.00	0.0635
1046.00	0.0631
1047.00	0.0628
1048.00	0.0623
1049.00	0.0623
1050.00	0.0622
1051.00	0.0617
1052.00	0.0614
1053.00	0.0612
1054.00	0.0608
1055.00	0.0606
1056.00	0.0603
1057.00	0.0599
1058.00	0.0602
1059.00	0.0599
1060.00	0.0596
1061.00	0.0594
1062.00	0.0591
1063.00	0.0582
1064.00	0.0579
1065.00	0.0576
1066.00	0.0572
1067.00	0.0572
1068.00	0.0571
1069.00	0.0568
1070.00	0.0563
1071.00	0.0561
1072.00	0.0555
1073.00	0.0551
1074.00	0.0549
1075.00	0.0546
1076.00	0.0543
1077.00	0.0540
1078.00	0.0538
1079.00	0.0535
1080.00	0.0534
1081.00	0.0532
1082.00	0.0530
1083.00	0.0528
1084.00	0.0525
1085.00	0.0524
1086.00	0.0522
1087.00	0.0520
1088.00	0.0516
1089.00	0.0516
1090.00	0.0513
1091.00	0.0514
1092.00	0.0513
1093.00	0.0511
1094.00	0.0508
1095.00	0.0506
1096.00	0.0503
1097.00	0.0501
1098.00	0.0502
1099.00	0.0502
1100.00	0.0502
1101.00	0.0500
1102.00	0.0499
1103.00	0.0497
1104.00	0.0494
1105.00	0.0497
1106.00	0.0491
1107.00	0.0488
1108.00	0.0487
1109.00	0.0484
1110.00	0.0477
1111.00	0.0481
1112.00	0.0479
1113.00	0.0478
1114.00	0.0477
1115.00	0.0475
1116.00	0.0474
1117.00	0.0472
1118.00	0.0470
1119.00	0.0469
1120.00	0.0468
1121.00	0.0464
1122.00	0.0465
1123.00	0.0464
1124.00	0.0463
1125.00	0.0461
1126.00	0.0462
1127.00	0.0460
1128.00	0.0458
1129.00	0.0456
1130.00	0.0454
1131.00	0.0454
1132.00	0.0453
1133.00	0.0454
1134.00	0.0452
1135.00	0.0452
1136.00	0.0452
1137.00	0.0451
1138.00	0.0451
1139.00	0.0450
1140.00	0.0450
1141.00	0.0449
1142.00	0.0448
1143.00	0.0445
1144.00	0.0449
1145.00	0.0446
1146.00	0.0446
1147.00	0.0447
1148.00	0.0447
1149.00	0.0445
1150.00	0.0444
1151.00	0.0443
1152.00	0.0441
1153.00	0.0440
1154.00	0.0438
1155.00	0.0439
1156.00	0.0440
1157.00	0.0440
1158.00	0.0441
1159.00	0.0442
1160.00	0.0440
1161.00	0.0439
1162.00	0.0438
1163.00	0.0438
1164.00	0.0438
1165.00	0.0436
1166.00	0.0436
1167.00	0.0432
1168.00	0.0428
1169.00	0.0429
1170.00	0.0432
1171.00	0.0433
1172.00	0.0435
1173.00	0.0440
1174.00	0.0437
1175.00	0.0437
1176.00	0.0436
1177.00	0.0437
1178.00	0.0435
1179.00	0.0438
1180.00	0.0438
1181.00	0.0439
1182.00	0.0438
1183.00	0.0437
1184.00	0.0436
1185.00	0.0434
1186.00	0.0434
1187.00	0.0436
1188.00	0.0438
1189.00	0.0437
1190.00	0.0438
1191.00	0.0439
1192.00	0.0438
1193.00	0.0438
1194.00	0.0441
1195.00	0.0443
1196.00	0.0441
1197.00	0.0441
1198.00	0.0440
1199.00	0.0437
1200.00	0.0435
1201.00	0.0436
1202.00	0.0437
1203.00	0.0441
1204.00	0.0443
1205.00	0.0443
1206.00	0.0444
1207.00	0.0443
1208.00	0.0442
1209.00	0.0440
1210.00	0.0441
1211.00	0.0441
1212.00	0.0443
1213.00	0.0442
1214.00	0.0438
1215.00	0.0437
1216.00	0.0438
1217.00	0.0439
1218.00	0.0439
1219.00	0.0444
1220.00	0.0445
1221.00	0.0447
1222.00	0.0446
1223.00	0.0447
1224.00	0.0449
1225.00	0.0451
1226.00	0.0451
1227.00	0.0451
1228.00	0.0451
1229.00	0.0448
1230.00	0.0448
1231.00	0.0447
1232.00	0.0448
1233.00	0.0449
1234.00	0.0451
1235.00	0.0451
1236.00	0.0454
1237.00	0.0455
1238.00	0.0455
1239.00	0.0456
1240.00	0.0455
1241.00	0.0452
1242.00	0.0453
1243.00	0.0447
1244.00	0.0449
1245.00	0.0455
1246.00	0.0457
1247.00	0.0457
1248.00	0.0465
1249.00	0.0462
1250.00	0.0459
1251.00	0.0460
1252.00	0.0460
1253.00	0.0459
1254.00	0.0460
1255.00	0.0460
1256.00	0.0459
1257.00	0.0460
1258.00	0.0463
1259.00	0.0464
1260.00	0.0463
1261.00	0.0465
1262.00	0.0465
1263.00	0.0464
1264.00	0.0464
1265.00	0.0467
1266.00	0.0468
1267.00	0.0468
1268.00	0.0469
1269.00	0.0471
1270.00	0.0473
1271.00	0.0473
1272.00	0.0475
1273.00	0.0474
1274.00	0.0475
1275.00	0.0475
1276.00	0.0477
1277.00	0.0477
1278.00	0.0478
1279.00	0.0479
1280.00	0.0479
1281.00	0.0479
1282.00	0.0480
1283.00	0.0482
1284.00	0.0483
1285.00	0.0485
1286.00	0.0483
1287.00	0.0484
1288.00	0.0484
1289.00	0.0486
1290.00	0.0481
1291.00	0.0481
1292.00	0.0483
1293.00	0.0484
1294.00	0.0482
1295.00	0.0490
1296.00	0.0493
1297.00	0.0492
1298.00	0.0494
1299.00	0.0498
1300.00	0.0498
1301.00	0.0496
1302.00	0.0503
1303.00	0.0506
1304.00	0.0506
1305.00	0.0506
1306.00	0.0509
1307.00	0.0505
1308.00	0.0503
1309.00	0.0504
1310.00	0.0505
1311.00	0.0506
1312.00	0.0506
1313.00	0.0507
1314.00	0.0508
1315.00	0.0509
1316.00	0.0511
1317.00	0.0512
1318.00	0.0513
1319.00	0.0514
1320.00	0.0518
1321.00	0.0518
1322.00	0.0519
1323.00	0.0521
1324.00	0.0521
1325.00	0.0520
1326.00	0.0519
1327.00	0.0520
1328.00	0.0520
1329.00	0.0520
1330.00	0.0521
1331.00	0.0522
1332.00	0.0524
1333.00	0.0525
1334.00	0.0528
1335.00	0.0527
1336.00	0.0531
1337.00	0.0533
1338.00	0.0533
1339.00	0.0533
1340.00	0.0535
1341.00	0.0536
1342.00	0.0536
1343.00	0.0540
1344.00	0.0543
1345.00	0.0544
1346.00	0.0544
1347.00	0.0545
1348.00	0.0545
1349.00	0.0549
1350.00	0.0551
1351.00	0.0562
1352.00	0.0565
1353.00	0.0566
1354.00	0.0566
1355.00	0.0566
1356.00	0.0560
1357.00	0.0560
1358.00	0.0562
1359.00	0.0564
1360.00	0.0567
1361.00	0.0567
1362.00	0.0569
1363.00	0.0569
1364.00	0.0570
1365.00	0.0573
1366.00	0.0572
1367.00	0.0576
1368.00	0.0579
1369.00	0.0581
1370.00	0.0580
1371.00	0.0584
1372.00	0.0585
1373.00	0.0585
1374.00	0.0587
1375.00	0.0589
1376.00	0.0591
1377.00	0.0592
1378.00	0.0596
1379.00	0.0597
1380.00	0.0601
1381.00	0.0601
1382.00	0.0605
1383.00	0.0607
1384.00	0.0607
1385.00	0.0608
1386.00	0.0609
1387.00	0.0608
1388.00	0.0609
1389.00	0.0613
1390.00	0.0613
1391.00	0.0617
1392.00	0.0621
1393.00	0.0624
1394.00	0.0623
1395.00	0.0625
1396.00	0.0627
1397.00	0.0627
1398.00	0.0630
1399.00	0.0633
1400.00	0.0636
1401.00	0.0636
1402.00	0.0638
1403.00	0.0640
1404.00	0.0643
1405.00	0.0645
1406.00	0.0647
1407.00	0.0651
1408.00	0.0653
1409.00	0.0654
1410.00	0.0655
1411.00	0.0656
1412.00	0.0655
1413.00	0.0659
1414.00	0.0660
1415.00	0.0664
1416.00	0.0669
1417.00	0.0670
1418.00	0.0671
1419.00	0.0674
1420.00	0.0673
1421.00	0.0674
1422.00	0.0678
1423.00	0.0679
1424.00	0.0681
1425.00	0.0683
1426.00	0.0686
1427.00	0.0689
1428.00	0.0690
1429.00	0.0691
1430.00	0.0696
1431.00	0.0696
1432.00	0.0697
1433.00	0.0700
1434.00	0.0702
1435.00	0.0703
1436.00	0.0705
1437.00	0.0709
1438.00	0.0712
1439.00	0.0714
1440.00	0.0714
1441.00	0.0716
1442.00	0.0715
1443.00	0.0710
1444.00	0.0712
1445.00	0.0715
1446.00	0.0716
1447.00	0.0719
1448.00	0.0727
1449.00	0.0729
1450.00	0.0732
1451.00	0.0734
1452.00	0.0736
1453.00	0.0737
1454.00	0.0737
1455.00	0.0740
1456.00	0.0742
1457.00	0.0746
1458.00	0.0750
1459.00	0.0751
1460.00	0.0752
1461.00	0.0755
1462.00	0.0757
1463.00	0.0759
1464.00	0.0761
1465.00	0.0764
1466.00	0.0767
1467.00	0.0768
1468.00	0.0770
1469.00	0.0772
1470.00	0.0776
1471.00	0.0781
1472.00	0.0782
1473.00	0.0784
1474.00	0.0787
1475.00	0.0787
1476.00	0.0783
1477.00	0.0786
1478.00	0.0786
1479.00	0.0789
1480.00	0.0791
1481.00	0.0795
1482.00	0.0797
1483.00	0.0801
1484.00	0.0801
1485.00	0.0805
1486.00	0.0808
1487.00	0.0809
1488.00	0.0811
1489.00	0.0815
1490.00	0.0817
1491.00	0.0818
1492.00	0.0821
1493.00	0.0821
1494.00	0.0823
1495.00	0.0826
1496.00	0.0830
1497.00	0.0834
1498.00	0.0835
1499.00	0.0837
1500.00	0.0838
1501.00	0.0839
1502.00	0.0842
1503.00	0.0846
1504.00	0.0847
1505.00	0.0851
1506.00	0.0854
1507.00	0.0856
1508.00	0.0859
1509.00	0.0861
1510.00	0.0862
1511.00	0.0864
1512.00	0.0865
1513.00	0.0865
1514.00	0.0869
1515.00	0.0870
1516.00	0.0872
1517.00	0.0877
1518.00	0.0880
1519.00	0.0881
1520.00	0.0880
1521.00	0.0884
1522.00	0.0884
1523.00	0.0887
1524.00	0.0890
1525.00	0.0896
1526.00	0.0898
1527.00	0.0900
1528.00	0.0903
1529.00	0.0905
1530.00	0.0907
1531.00	0.0910
1532.00	0.0913
1533.00	0.0915
1534.00	0.0918
1535.00	0.0921
1536.00	0.0921
1537.00	0.0923
1538.00	0.0924
1539.00	0.0926
1540.00	0.0928
1541.00	0.0931
1542.00	0.0933
1543.00	0.0939
1544.00	0.0941
1545.00	0.0944
1546.00	0.0948
1547.00	0.0949
1548.00	0.0950
1549.00	0.0952
1550.00	0.0954
1551.00	0.0956
1552.00	0.0960
1553.00	0.0962
1554.00	0.0966
1555.00	0.0967
1556.00	0.0969
1557.00	0.0972
1558.00	0.0974
1559.00	0.0975
1560.00	0.0978
1561.00	0.0982
1562.00	0.0982
1563.00	0.0985
1564.00	0.0988
1565.00	0.0991
1566.00	0.0991
1567.00	0.0996
1568.00	0.0998
1569.00	0.1000
1570.00	0.1002
1571.00	0.1006
1572.00	0.1007
1573.00	0.1008
1574.00	0.1012
1575.00	0.1012
1576.00	0.1015
1577.00	0.1019
1578.00	0.1023
1579.00	0.1023
1580.00	0.1027
1581.00	0.1030
1582.00	0.1031
1583.00	0.1034
1584.00	0.1037
1585.00	0.1041
1586.00	0.1042
1587.00	0.1047
1588.00	0.1047
1589.00	0.1050
1590.00	0.1052
1591.00	0.1054
1592.00	0.1056
1593.00	0.1059
1594.00	0.1061
1595.00	0.1063
1596.00	0.1067
1597.00	0.1069
1598.00	0.1072
1599.00	0.1074
1600.00	0.1080
1601.00	0.1081
1602.00	0.1084
1603.00	0.1086
1604.00	0.1089
1605.00	0.1091
1606.00	0.1094
1607.00	0.1096
1608.00	0.1098
1609.00	0.1102
1610.00	0.1103
1611.00	0.1104
1612.00	0.1103
1613.00	0.1107
1614.00	0.1108
1615.00	0.1110
1616.00	0.1114
1617.00	0.1121
1618.00	0.1122
1619.00	0.1124
1620.00	0.1128
1621.00	0.1128
1622.00	0.1132
1623.00	0.1132
1624.00	0.1137
1625.00	0.1142
1626.00	0.1145
1627.00	0.1146
1628.00	0.1148
1629.00	0.1148
1630.00	0.1147
1631.00	0.1151
1632.00	0.1152
1633.00	0.1155
1634.00	0.1155
1635.00	0.1158
1636.00	0.1159
1637.00	0.1161
1638.00	0.1164
1639.00	0.1164
1640.00	0.1165
1641.00	0.1168
1642.00	0.1167
1643.00	0.1160
1644.00	0.1165
1645.00	0.1166
1646.00	0.1163
1647.00	0.1166
1648.00	0.1172
1649.00	0.1171
1650.00	0.1172
1651.00	0.1173
1652.00	0.1172
1653.00	0.1172
1654.00	0.1172
1655.00	0.1172
1656.00	0.1172
1657.00	0.1172
1658.00	0.1172
1659.00	0.1173
1660.00	0.1174
1661.00	0.1178
1662.00	0.1180
1663.00	0.1183
1664.00	0.1184
1665.00	0.1188
1666.00	0.1188
1667.00	0.1191
1668.00	0.1193
1669.00	0.1194
1670.00	0.1196
1671.00	0.1197
1672.00	0.1199
1673.00	0.1202
1674.00	0.1206
1675.00	0.1209
1676.00	0.1212
1677.00	0.1213
1678.00	0.1214
1679.00	0.1215
1680.00	0.1216
1681.00	0.1219
1682.00	0.1222
1683.00	0.1225
1684.00	0.1228
1685.00	0.1230
1686.00	0.1230
1687.00	0.1231
1688.00	0.1232
1689.00	0.1235
1690.00	0.1236
1691.00	0.1236
1692.00	0.1237
1693.00	0.1237
1694.00	0.1237
1695.00	0.1239
1696.00	0.1243
1697.00	0.1247
1698.00	0.1251
1699.00	0.1255
1700.00	0.1257
1701.00	0.1259
1702.00	0.1261
1703.00	0.1261
1704.00	0.1260
1705.00	0.1262
1706.00	0.1264
1707.00	0.1266
1708.00	0.1269
1709.00	0.1272
1710.00	0.1276
1711.00	0.1280
1712.00	0.1284
1713.00	0.1287
1714.00	0.1291
1715.00	0.1292
1716.00	0.1293
1717.00	0.1293
1718.00	0.1292
1719.00	0.1293
1720.00	0.1296
1721.00	0.1297
1722.00	0.1299
1723.00	0.1302
1724.00	0.1302
1725.00	0.1304
1726.00	0.1306
1727.00	0.1306
1728.00	0.1308
1729.00	0.1311
1730.00	0.1311
1731.00	0.1314
1732.00	0.1316
1733.00	0.1318
1734.00	0.1319
1735.00	0.1321
1736.00	0.1321
1737.00	0.1324
1738.00	0.1324
1739.00	0.1327
1740.00	0.1330
1741.00	0.1335
1742.00	0.1336
1743.00	0.1339
1744.00	0.1341
1745.00	0.1343
1746.00	0.1343
1747.00	0.1344
1748.00	0.1345
1749.00	0.1345
1750.00	0.1349
1751.00	0.1350
1752.00	0.1354
1753.00	0.1356
1754.00	0.1359
1755.00	0.1360
1756.00	0.1362
1757.00	0.1363
1758.00	0.1363
