"20-30mM-1_CB0mM - RawData"
"Wavelength nm."	"Abs."
942.00	0.0151
943.00	0.0150
944.00	0.0150
945.00	0.0150
946.00	0.0149
947.00	0.0149
948.00	0.0149
949.00	0.0148
950.00	0.0147
951.00	0.0149
952.00	0.0149
953.00	0.0147
954.00	0.0147
955.00	0.0148
956.00	0.0147
957.00	0.0147
958.00	0.0146
959.00	0.0144
960.00	0.0145
961.00	0.0144
962.00	0.0144
963.00	0.0145
964.00	0.0146
965.00	0.0144
966.00	0.0144
967.00	0.0143
968.00	0.0143
969.00	0.0144
970.00	0.0144
971.00	0.0145
972.00	0.0145
973.00	0.0144
974.00	0.0141
975.00	0.0140
976.00	0.0139
977.00	0.0139
978.00	0.0139
979.00	0.0141
980.00	0.0142
981.00	0.0141
982.00	0.0143
983.00	0.0143
984.00	0.0143
985.00	0.0143
986.00	0.0146
987.00	0.0144
988.00	0.0145
989.00	0.0143
990.00	0.0143
991.00	0.0142
992.00	0.0142
993.00	0.0141
994.00	0.0142
995.00	0.0142
996.00	0.0141
997.00	0.0142
998.00	0.0141
999.00	0.0141
1000.00	0.0139
1001.00	0.0137
1002.00	0.0137
1003.00	0.0136
1004.00	0.0137
1005.00	0.0137
1006.00	0.0139
1007.00	0.0138
1008.00	0.0135
1009.00	0.0133
1010.00	0.0134
1011.00	0.0132
1012.00	0.0129
1013.00	0.0134
1014.00	0.0132
1015.00	0.0131
1016.00	0.0131
1017.00	0.0133
1018.00	0.0134
1019.00	0.0135
1020.00	0.0135
1021.00	0.0136
1022.00	0.0135
1023.00	0.0131
1024.00	0.0132
1025.00	0.0129
1026.00	0.0130
1027.00	0.0129
1028.00	0.0132
1029.00	0.0131
1030.00	0.0134
1031.00	0.0134
1032.00	0.0134
1033.00	0.0132
1034.00	0.0133
1035.00	0.0131
1036.00	0.0128
1037.00	0.0128
1038.00	0.0128
1039.00	0.0128
1040.00	0.0129
1041.00	0.0131
1042.00	0.0132
1043.00	0.0133
1044.00	0.0129
1045.00	0.0125
